conversationId	utteranceNum	wizard utterance	user utterance	entity	sentiment
CCPE-0d396	8.0	What did you enjoy about The Matrix?	It just blew my mind. I really like the the movie unraveled. So, you think you're in one universe but you're in a whole another universe the movie is slowly The plot slowly unravels. It's really deep.	The Matrix	3.0
CCPE-0d396	8.0	What did you enjoy about The Matrix?	It just blew my mind. I really like the the movie unraveled. So, you think you're in one universe but you're in a whole another universe the movie is slowly The plot slowly unravels. It's really deep.	The Matrix	2.0
CCPE-0d396	15.0	Take your time.	It's hard. I'm just going to say movies that I kind of didn't like. How about that? Blair Witch Project	The Blair Witch Project	-2.0
CCPE-0d396	15.0	Take your time.	It's hard. I'm just going to say movies that I kind of didn't like. How about that? Blair Witch Project	The Blair Witch Project	
CCPE-0d396	20.0	Fair enough. Have you seen the movie Venom?	I have not. It just came out.	Venom	
CCPE-0d396	20.0	Fair enough. Have you seen the movie Venom?	I have not. It just came out.	Venom	
CCPE-0d396	24.0	OK, what about Crazy Rich Asians. Have you seen that one?	Yes, I have seen it.	Crazy Rich Asians	
CCPE-0d396	24.0	OK, what about Crazy Rich Asians. Have you seen that one?	Yes, I have seen it.	Crazy Rich Asians	
CCPE-0d396	30.0	I see. Now, have you seen any of the Jason Bourne movies?	Yeah, I seen most of them. Maybe all of them. I don't know. I've seen three of them.	jason bourne	1.0
CCPE-0d396	30.0	I see. Now, have you seen any of the Jason Bourne movies?	Yeah, I seen most of them. Maybe all of them. I don't know. I've seen three of them.	jason bourne	1.0
CCPE-0d49b	3.0	What was the last movie that surprised you?	The last one I watched was called Prisoners.	Prisoners	1.0
CCPE-0d49b	3.0	What was the last movie that surprised you?	The last one I watched was called Prisoners.	Prisoners	2.0
CCPE-0d49b	9.0	Have you seen Bridesmaids?	Nope.	Bridesmaids	
CCPE-0d49b	9.0	Have you seen Bridesmaids?	Nope.	Bridesmaids	
CCPE-0d49b	11.0	Have you seen Ant Man?	Yep.	Ant-Man	
CCPE-0d49b	11.0	Have you seen Ant Man?	Yep.	Ant-Man	
CCPE-0d49b	15.0	Have you seen Aladdin?	Yes, I have.	Aladdin	
CCPE-0d49b	15.0	Have you seen Aladdin?	Yes, I have.	Aladdin	
CCPE-0ef1f	9.0	What specific movie from that genre do you enjoy?	More like Forrest Gump, but it was kind of a comedy drama. That's probably a classic. That one get's well me every time I watch it.	Forrest Gump	3.0
CCPE-0ef1f	9.0	What specific movie from that genre do you enjoy?	More like Forrest Gump, but it was kind of a comedy drama. That's probably a classic. That one get's well me every time I watch it.	Forrest Gump	2.0
CCPE-0ef1f	10.0		I don't know. I think I'm looking forward to that Lady Gaga movie that's coming out tomorrow. I'll probably go see it, A Star Is Born. I like the original one. That was good. I don't know if you consider it if it's a more musical, but it seems like it's got a lot of drama in it. So I'm kind of looking forward to that tomorrow, and unless I get	A Star is Born	1.0
CCPE-0ef1f	10.0		I don't know. I think I'm looking forward to that Lady Gaga movie that's coming out tomorrow. I'll probably go see it, A Star Is Born. I like the original one. That was good. I don't know if you consider it if it's a more musical, but it seems like it's got a lot of drama in it. So I'm kind of looking forward to that tomorrow, and unless I get	A Star is Born	1.0
CCPE-0ef1f	12.0	What interests you about it?	It just The whole music thing behind it, showbiz tale. I don't know. I'm kind of I like Bradley Cooper, and I'm kind of interested in seeing Lady Gaga cuz she was in cuz she was really good on American Horror Story. So it'll be interesting to see how she does in a more dramatic role.	american horror story	1.0
CCPE-0ef1f	12.0	What interests you about it?	It just The whole music thing behind it, showbiz tale. I don't know. I'm kind of I like Bradley Cooper, and I'm kind of interested in seeing Lady Gaga cuz she was in cuz she was really good on American Horror Story. So it'll be interesting to see how she does in a more dramatic role.	american horror story	2.0
CCPE-0ef1f	22.0	I can see why you wouldn't be interested in those, have you seen the shape of water	I started watching that, but I just couldn't get into it enough to finish it.	The Shape of Water	-2.0
CCPE-0ef1f	22.0	I can see why you wouldn't be interested in those, have you seen the shape of water	I started watching that, but I just couldn't get into it enough to finish it.	The Shape of Water	-1.0
CCPE-1053f	3.0	Can you name a particular movie that you like?	You Were Never Really Here	You Were Never Really Here	2.0
CCPE-1053f	7.0	Can you name a movie that you do not like?	Frozen	Frozen	-2.0
CCPE-1053f	11.0	Do you like the movie Split?	Yes.	Split	2.0
CCPE-1053f	11.0	Do you like the movie Split?	Yes.	Split	2.0
CCPE-1053f	15.0	Do you like the movie Doctor Strange?	Never seen it.	Doctor Strange	
CCPE-1053f	15.0	Do you like the movie Doctor Strange?	Never seen it.	Doctor Strange	
CCPE-1053f	19.0	Do you like the movie Hereditary?	Yes.	Hereditary	2.0
CCPE-1053f	19.0	Do you like the movie Hereditary?	Yes.	Hereditary	2.0
CCPE-1053f	23.0	Do you like the movie The Equalizer 2?	I have not seen it.	Equalizer 2	
CCPE-1053f	23.0	Do you like the movie The Equalizer 2?	I have not seen it.	Equalizer 2	
CCPE-1053f	29.0	Do you like the movie Bird Box?	Never heard of it.	Bird Box	
CCPE-1053f	29.0	Do you like the movie Bird Box?	Never heard of it.	Bird Box	
CCPE-1053f	31.0	Do you like the movie .Solo: A Star Wars Story?	I have not seen it.	Solo: A Star Wars Story	
CCPE-1053f	31.0	Do you like the movie .Solo: A Star Wars Story?	I have not seen it.	Solo: A Star Wars Story	
CCPE-105fd	3.0	Is there a particular film you enjoy?	Yes. 10 Things I Hate About You is one of my favorite movies.	10 Things I Hate About You	3.0
CCPE-105fd	3.0	Is there a particular film you enjoy?	Yes. 10 Things I Hate About You is one of my favorite movies.	10 Things I Hate About You	3.0
CCPE-105fd	5.0	What did you like about that film?	It is	It	
CCPE-105fd	9.0	Is there a particular movie you don't enjoy?	Sure. Like I didn't like A teen movie I didn't enjoy? I didn't like Superbad that much.	Superbad	-1.0
CCPE-105fd	9.0	Is there a particular movie you don't enjoy?	Sure. Like I didn't like A teen movie I didn't enjoy? I didn't like Superbad that much.	Superbad	-2.0
CCPE-105fd	12.0		what a teen movie what like adults think of what teens are doing. It was very simple and just it's just not that funny it's not something used for a teen movie. I usually love it and I re watch it a million times. I've never re watched Superbad and I have no plans to.	Superbad	-2.0
CCPE-105fd	12.0		what a teen movie what like adults think of what teens are doing. It was very simple and just it's just not that funny it's not something used for a teen movie. I usually love it and I re watch it a million times. I've never re watched Superbad and I have no plans to.	Superbad	-3.0
CCPE-105fd	14.0	Have you heard about the movie High School Musical?	Yes.	High School Musical	
CCPE-105fd	14.0	Have you heard about the movie High School Musical?	Yes.	High School Musical	2.0
CCPE-105fd	16.0	What would you like about thid kind of movie?	I love singing and I love dancing, so High School Musical would have a lot of that. It would basically be the main thing that it would have, so that part of it would be great and I would be entertained by that part most likely.	High School Musical	2.0
CCPE-105fd	16.0	What would you like about thid kind of movie?	I love singing and I love dancing, so High School Musical would have a lot of that. It would basically be the main thing that it would have, so that part of it would be great and I would be entertained by that part most likely.	High School Musical	3.0
CCPE-1067f	4.0		The Die Hard movies or Stallone in pretty much anything, action movie he's been in, or Schwarzenegger, you know, with the quippy phrases, like in Terminator.	The Terminator	
CCPE-1067f	4.0		The Die Hard movies or Stallone in pretty much anything, action movie he's been in, or Schwarzenegger, you know, with the quippy phrases, like in Terminator.	the die hard movies	
CCPE-1067f	7.0	What specific movie from that genre do you enjoy?	Well, I like the new the Marvel movies are really good probably the best of the superhero ones at least so far. Just regular action movies I kind of like I kind of like the old ones the fun ones with Schwarzenegger and, you know, like the Terminator movies and the Rambo movies were all good. The older ones not the not the last one and they got one kind of out soon. I don't know what it'll be	rambo	2.0
CCPE-1067f	7.0	What specific movie from that genre do you enjoy?	Well, I like the new the Marvel movies are really good probably the best of the superhero ones at least so far. Just regular action movies I kind of like I kind of like the old ones the fun ones with Schwarzenegger and, you know, like the Terminator movies and the Rambo movies were all good. The older ones not the not the last one and they got one kind of out soon. I don't know what it'll be	terminator	2.0
CCPE-1067f	10.0	What did you like about those movies?	Well, you didn't have to really think about what was going on. It was Usually you know, I mean, they're all kind of the same plot, except for the superhero movies. But the action movies, they're all kind of the same plot. It's like You know, some kind of crazy thing happens, and then they have to go on a rampage and kill a bunch of people. The superhero movies though, I like those because the plots are so intricate nowadays. It's not like You know, like the early Superman movies	Superman	
CCPE-1067f	15.0		I just Not because they're scary or anything, just because they're just not I don't know. They just don't really appeal to me. Like I guess the last good one I saw was probably the first Ring, maybe. But nowadays they're just so cookie cutter and	The Ring	2.0
CCPE-1067f	23.0	Have you seen Ant Man?	Yeah, I saw that. It was It was pretty good. It was better than the first one, I thought.	Ant-Man	2.0
CCPE-10a11	6.0	cool, what is your favorite movie?	My favorite movie is Deadpool 2.	Deadpool 2	3.0
CCPE-10a11	6.0	cool, what is your favorite movie?	My favorite movie is Deadpool 2.	Deadpool 2	3.0
CCPE-10a11	10.0	Interesting, is there a movie you do not like?	I don't like the Forest Gump.	Forrest Gump	-2.0
CCPE-10a11	10.0	Interesting, is there a movie you do not like?	I don't like the Forest Gump.	Forrest Gump	-2.0
CCPE-10a11	14.0	Ok, then have you seen the movie The Purge	Oh yeah, I watched it.	The Purge	
CCPE-10a11	14.0	Ok, then have you seen the movie The Purge	Oh yeah, I watched it.	The Purge	1.0
CCPE-10c35	3.0	Is there a specific title from this category that you dislike heavily?	Sure. Out for Justice is terrible.	Out for Justice	-3.0
CCPE-10c35	3.0	Is there a specific title from this category that you dislike heavily?	Sure. Out for Justice is terrible.	Out for Justice	-3.0
CCPE-10c35	8.0	Have you seen Shawshank Redemption?	Oh, absolutely.	The Shawshank Redemption	1.0
CCPE-10c35	8.0	Have you seen Shawshank Redemption?	Oh, absolutely.	The Shawshank Redemption	1.0
CCPE-10c35	10.0	What did you like or dislike about this film?	Shawshank is an excellent film, excellent. Should have won the Oscar. It is just superbly acted. The script is brilliant. It is It's really pulling you in and making you care about people who you otherwise may not. It's making certain characters sympathetic who otherwise wouldn't be. There are moments that are completely touching, which is amazing cuz you're watching something in a prison	The Shawshank Redemption	3.0
CCPE-10c35	10.0	What did you like or dislike about this film?	Shawshank is an excellent film, excellent. Should have won the Oscar. It is just superbly acted. The script is brilliant. It is It's really pulling you in and making you care about people who you otherwise may not. It's making certain characters sympathetic who otherwise wouldn't be. There are moments that are completely touching, which is amazing cuz you're watching something in a prison	The Shawshank Redemption	3.0
CCPE-11bb7	9.0		Dr. Strangelove might be my favorite. Full Metal Jacket might be my favorite.	Dr. Strangelove	3.0
CCPE-11bb7	9.0		Dr. Strangelove might be my favorite. Full Metal Jacket might be my favorite.	Full Metal Jacket	3.0
CCPE-11bb7	11.0	alright, Why might full metal jacket be your favorite movie?	Let's see. Well, it's written by Stanley Kubrick. Which is important cuz he's my favorite director. It's got a boot camp scene in the Half the movie's the boot camp and then half the movie's the stuff in Vietnam. And it just It's a It's an anti-war film. It's just really well done. The acting is fantastic. And it's really really intense.	Full Metal Jacket	3.0
